Name,Type,URL,Image_URL
Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/grey-cotton-ami-de-coeur-hoodie-usw2277490951,https://www.amiparis.com/cdn/shop/files/f6b6de1800986d5b204977b81823d3b8_9df20b03-4a17-4f9e-b311-29a9a14ef4e5.jpg?v=1732892878&width=500
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/grey-cotton-ami-de-coeur-t-shirt-uts0277260951,https://www.amiparis.com/cdn/shop/files/0418602e25ccc6765d3e4ff966060831_8e639c3d-3867-46d4-a7f2-9be51ac729cc.jpg?v=1732872120&width=500
Ami Paris Hoodie,Hoodie,https://www.amiparis.com/en-us/products/grey-cotton-ami-paris-hoodie-usw2477300951,https://www.amiparis.com/cdn/shop/files/7ed320069da90736deac486f93e1a74b_4f0949c9-cb44-4b88-b40b-ba9a8a816457.jpg?v=1732874647&width=500
Ami Paris T-shirt,T-shirt,https://www.amiparis.com/en-us/products/white-cotton-ami-paris-t-shirt-uts047724100,https://www.amiparis.com/cdn/shop/files/f9931675bd3cb1f1c321de846863f912.jpg?v=1732873619&width=500
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/white-cotton-ami-de-coeur-t-shirt-uts040je0090100,https://www.amiparis.com/cdn/shop/files/92e3917fa1243e2af3e3f48313855f19_61c8494c-0052-4e00-bc22-654f3dd24828.jpg?v=1732874058&width=500
Red Ami de Coeur Longlseeves T-shirt,T-shirt,https://www.amiparis.com/en-us/products/brown-cotton-red-ami-de-coeur-longlseeves-t-shirt-uts235724221,https://www.amiparis.com/cdn/shop/files/d47020eb72ec13b1bd5513d6f7ea7e5a_500100ad-59c5-4150-8dea-1eab29511ddc.jpg?v=1732872398&width=500
Ami de Coeur Polo Shirt,Shirt,https://www.amiparis.com/en-us/products/brown-cotton-ami-de-coeur-polo-shirt-upl001760221,https://www.amiparis.com/cdn/shop/files/be6feb997ee273d92c520f4d261f8006.jpg?v=1732872267&width=500
Red Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/brown-cotton-red-ami-de-coeur-t-shirt-uts035724221,https://www.amiparis.com/cdn/shop/files/b21ec25c7f3ae584cbaaef1628362a06_7a99d0df-50b2-4f04-90fd-e2b80d23b97a.jpg?v=1732874555&width=500
Hooded Ami Alexandre Mattiussi Windbreaker,Windbreaker,https://www.amiparis.com/en-us/products/brown-nylon-hooded-ami-alexandre-mattiussi-windbreaker-ujk101pa0007221,https://www.amiparis.com/cdn/shop/files/793d3674f287feebf01f52a864850a42_18ed3097-0808-48a8-9c25-1b5ba00ae31d.jpg?v=1732873502&width=500
Buttoned Overshirt,Overshirt,https://www.amiparis.com/en-us/products/brown-wool-buttoned-overshirt-ujk262wv0018221,https://www.amiparis.com/cdn/shop/files/4ecf5f1d2f0d8aa07883792f56fe9ae6_725d3677-d512-4288-8fcc-9e428df93256.jpg?v=1732868505&width=500
Worker Baggy,Baggy,https://www.amiparis.com/en-us/products/white-cotton-worker-baggy-utr303co0037150,https://www.amiparis.com/cdn/shop/files/11a59edf92d9b9409344ad328171b6d9_fa3f8058-ca06-4d32-a704-278a59d4fefb.jpg?v=1732866201&width=500
Ami Alexandre Mattiussi Buttoned Jacket,Jacket,https://www.amiparis.com/en-us/products/black-nylon-ami-alexandre-mattiussi-buttoned-jacket-ujk242pa0007001,https://www.amiparis.com/cdn/shop/files/5dabc313ddbf69e7fe73a6f541ce84f2_99ac406c-07ed-4501-b13d-abbeceffff9b.jpg?v=1732874284&width=500
Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-sweatshirt-usw027749001,https://www.amiparis.com/cdn/shop/files/16546bdb901bc5469bf776f65eab299a_da7063ad-9be3-48b9-bef1-4c28fcd2a9b1.jpg?v=1732851807&width=500
Ami de Coeur Long Sleeves Polo,Polo,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-long-sleeves-polo-upl340je0092001,https://www.amiparis.com/cdn/shop/files/3176b566e38f6a3e6e649abb2d956964_2ee7782c-54f4-4b46-9293-c9839af4878c.jpg?v=1732869504&width=500
Zipped Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-zipped-ami-de-coeur-hoodie-usw427749001,https://www.amiparis.com/cdn/shop/files/7dbd5df5618dfc9f7ec7e0cf8840dddb_e5218dc7-460c-48f3-a60e-ccaea9ffaaf8.jpg?v=1732874055&width=500
Ami de Coeur Track Pants,Pants,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-track-pants-utr237749001,https://www.amiparis.com/cdn/shop/files/f7430fe57032065ea2a1ec20f65afbde_93f0caa4-06c7-456a-851f-2e8f3f509c71.jpg?v=1732871769&width=500
Ami de Coeur Short,Short,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-short-uso640je0091001,https://www.amiparis.com/cdn/shop/files/f40afe37482809857b91e257b886f2ea.jpg?v=1732868937&width=500
Mini Skirt With Panels,Panels,https://www.amiparis.com/en-us/products/grey-wool-mini-skirt-with-panels-fsk028wv0058061,https://www.amiparis.com/cdn/shop/files/e5a9adf2f16d893281026e7bd517d13d_ca6e424c-5f2c-4288-8666-192d56f7153d.jpg?v=1732840344&width=500
Straight Fit Trousers,Trousers,https://www.amiparis.com/en-us/products/blue-wool-straight-fit-trousers-ftr513wv00534011,https://www.amiparis.com/cdn/shop/files/8830080d23e0bd7fd273a11c9afb948f_856741d6-84e3-4a1d-81a3-a794d2899f90.jpg?v=1732871712&width=500
High Waisted Cigarette Trousers,Trousers,https://www.amiparis.com/en-us/products/blue-wool-high-waisted-cigarette-trousers-ftr112wv00264011,https://www.amiparis.com/cdn/shop/files/de5165d1059a6bb5ac43ba5b40c5bb2f.jpg?v=1732843622&width=500
Military Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-wool-military-shirt-ush013wv00444011,https://www.amiparis.com/cdn/shop/files/c01486d483550b6b3fc7b05732f9c3aa.jpg?v=1732840566&width=500
Ami de Coeur Pointelle Crew Neck Sweater,Sweater,https://www.amiparis.com/en-us/products/black-cotton-wool-ami-de-coeur-pointelle-crew-neck-sweater-fks135kn0049001,https://www.amiparis.com/cdn/shop/files/3eb7fc44851f7c0fc4bc360e230e80bc_8150390e-0a60-4e0f-991d-ad66d7be02c5.jpg?v=1732840450&width=500
Flare Fit Trousers,Trousers,https://www.amiparis.com/en-us/products/blue-wool-flare-fit-trousers-ftr435wv00534011,https://www.amiparis.com/cdn/shop/files/84f5558ea0269d0ca4ca17b49779a420_3c05ba8e-9836-4415-b98f-9545fa4afa76.jpg?v=1732840633&width=500
Striped Sailor Cardigan,Cardigan,https://www.amiparis.com/en-us/products/blue-cotton-striped-sailor-cardigan-fkc039kn00614023,https://www.amiparis.com/cdn/shop/files/795e91ad04282b502b3dc3e81aabd1e7_d8034b30-046e-4e95-833f-dd7a7c07cc86.jpg?v=1732843634&width=500
Classic Fit Jeans,Jeans,https://www.amiparis.com/en-us/products/blue-cotton-classic-fit-jeans-ftr031de0031480,https://www.amiparis.com/cdn/shop/files/7a31cf6529a0bc0fbbf462b37d99495f_062876a2-fb18-4676-acba-1b2963ce2838.jpg?v=1732842493&width=500
Off-White Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/grey-wool-off-white-ami-de-coeur-cardigan-ukc025kn0032061,https://www.amiparis.com/cdn/shop/files/bfe9bd432c687e708c54c46035968b5f.jpg?v=1732843150&width=500
Grey Cotton Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/grey-cotton-red-ami-de-coeur-hoodie-bfusw2357300951,https://www.amiparis.com/cdn/shop/files/2a03cf2942e1541cb8f2492378262d04.jpg?v=1732851903&width=500
Zipped Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/grey-cotton-zipped-ami-de-coeur-hoodie-usw4277490951,https://www.amiparis.com/cdn/shop/files/c527f4ceca7e92bbee5b822ac7e6d10e_87eba802-646f-404a-96a6-1b971ea5006d.jpg?v=1732872116&width=500
Ami de Coeur Track Pants,Pants,https://www.amiparis.com/en-us/products/grey-cotton-ami-de-coeur-track-pants-utr2377490951,https://www.amiparis.com/cdn/shop/files/6d95dce1d422926379e1d20cb1bc1fd1.jpg?v=1732874325&width=500
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/white-cotton-ami-de-coeur-t-shirt-uts027726150,https://www.amiparis.com/cdn/shop/files/c7e8b6de9b864f8e4f37ba5fd5325b0d_2789de2a-7a38-46c8-81a9-9fec09dbd5b4.jpg?v=1732871977&width=500
White Cotton Ami de Coeur Long Sleeves T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/white-cotton-red-ami-de-coeur-long-sleeves-t-shirt-bfuts235724100,https://www.amiparis.com/cdn/shop/files/e879aeb84e3460b7d3d5e8f1f5948db8_171e5c18-f001-441b-ad26-5f3286035597.jpg?v=1732852107&width=500
Red Ami de Coeur Longlseeves T-shirt,T-shirt,https://www.amiparis.com/en-us/products/blue-cotton-red-ami-de-coeur-longlseeves-t-shirt-uts2357244012,https://www.amiparis.com/cdn/shop/files/ce14e3e36d515856172766573f5ef82d_7aaf404c-3c84-4a08-8865-ef92afbd49a9.jpg?v=1732874399&width=500
Off-White Ami de Coeur Polo,Polo,https://www.amiparis.com/en-us/products/yellow-wool-off-white-ami-de-coeur-polo-upl325kn0032724,https://www.amiparis.com/cdn/shop/files/3e78fbfcab587a184119339ccf496128_fedc4abf-d76f-4528-8fbe-f9b45494aa4c.jpg?v=1732868874&width=500
Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-hoodie-usw203730001,https://www.amiparis.com/cdn/shop/files/3ca88ab370765177282d130545cb2779.jpg?v=1732851324&width=500
Black Cotton Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-red-ami-de-coeur-hoodie-bfusw235730001,https://www.amiparis.com/cdn/shop/files/332c769c24ce1811a8c1c85611d3f973.jpg?v=1732851896&width=500
Black Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/black-wool-red-ami-de-coeur-sweater-bfuks006018009,https://www.amiparis.com/cdn/shop/files/81a1bd117bcb99dc45d3376230c48a17.jpg?v=1732851491&width=500
Black Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/black-wool-red-ami-de-coeur-sweater-bfuks406018009,https://www.amiparis.com/cdn/shop/files/f9580d635c96d63a57df0f48ddd2dd22.jpg?v=1732851667&width=500
Black Wool Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/black-wool-red-ami-de-coeur-cardigan-bfukc006018009,https://www.amiparis.com/cdn/shop/files/c803f9ac33f5316afa67bdffee19d62f_7be58432-b9fb-4d07-ac18-4cefcb411549.jpg?v=1732851392&width=500
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-t-shirt-uts003724001,https://www.amiparis.com/cdn/shop/files/380cf9b18a474ae2649f17a55663e06e_83949333-39ce-4f49-b3f1-8a45899fe84c.jpg?v=1732841193&width=500
Black Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/black-cotton-red-ami-de-coeur-t-shirt-bfuts035724001,https://www.amiparis.com/cdn/shop/files/51776634a7e18c84edaff4af45e7457b_9ea6e559-c486-4331-8284-f1a4d6cccade.jpg?v=1732851927&width=500
Black Cotton Ami de Coeur Polo Shirt,Shirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-polo-shirt-bfupl001760001,https://www.amiparis.com/cdn/shop/files/f1255512bd89c1410e2263874ed99bfe_b3adb531-e0e5-4a38-93d9-2f550b890d78.jpg?v=1732851670&width=500
Black Cotton Ami de Coeur Long Sleeves T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/black-cotton-red-ami-de-coeur-long-sleeves-t-shirt-bfuts235724001,https://www.amiparis.com/cdn/shop/files/eab38492b13bd445a9207ae79779cfa8_ec8dad62-1a02-4376-957f-66ca97e9f3bf.jpg?v=1732851945&width=500
Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-sweatshirt-usw040je0091001,https://www.amiparis.com/cdn/shop/files/2772db21e261bae8a959fb3c1e606e02.jpg?v=1732871343&width=500
Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-hoodie-usw240je0091001,https://www.amiparis.com/cdn/shop/files/0e455c2cdff52d8cec7d0d39afc62004_d71ad5d3-0c75-4ecb-ab7c-f7214509feb6.jpg?v=1732874323&width=500
Grey Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-sweater-bfuks006018084,https://www.amiparis.com/cdn/shop/files/c86be764106bfa566c77b3c6e9b7b74a_38064d85-f53a-4169-85e1-1ad600dbd3c4.jpg?v=1732851723&width=500
Grey Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-sweater-bfuks406018084,https://www.amiparis.com/cdn/shop/files/5ef83592b4d4140fb7a8d32d2314e697_c23cc8cc-1203-4083-bab2-57d379f32d65.jpg?v=1732851638&width=500
Grey Wool Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/grey-wool-red-ami-de-coeur-cardigan-bfukc006018084,https://www.amiparis.com/cdn/shop/files/90cbbf88a4e5238ac593a0115e1fb9f3.jpg?v=1732851663&width=500
White Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/white-ash-grey-wool-red-ami-de-coeur-sweater-bfuks006018154,https://www.amiparis.com/cdn/shop/files/ed48a0142edad39d003e05ffee6fcde4.jpg?v=1732851722&width=500
White Wool Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/white-bottle-green-wool-red-ami-de-coeur-sweater-bfuks406018154,https://www.amiparis.com/cdn/shop/files/bea02b11a97e96cda93310895c2b5d7d_ed38544a-00ac-4968-8f5d-ebbccc00244f.jpg?v=1732851667&width=500
White Wool Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/white-wool-red-ami-de-coeur-cardigan-bfukc006018154,https://www.amiparis.com/cdn/shop/files/e2034080c51831b8716daa06ee36ff33_69a27394-6955-4c9b-bbe6-a9d2ba53c16a.jpg?v=1732851665&width=500
Boxy Fit Shirt,Shirt,https://www.amiparis.com/en-us/products/white-cotton-boxy-fit-shirt-ush176co0063100,https://www.amiparis.com/cdn/shop/files/5e95a4c1ac011d09d01c74190ce61528_0e2f084a-947b-4c3f-a501-4e3b0abc26b5.jpg?v=1732870286&width=500
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/white-cotton-ami-de-coeur-t-shirt-uts003724100,https://www.amiparis.com/cdn/shop/files/4d901d3fc42bee11eb50b92d044aa53f_5f62e05e-4143-443e-8b99-1bd01d961c63.jpg?v=1732874651&width=500
White Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/white-cotton-red-ami-de-coeur-t-shirt-bfuts035724100,https://www.amiparis.com/cdn/shop/files/68088405acceb7de0094a7aeae87e3d6_a74cbfe3-7e12-4bec-a791-dac50b7c52bd.jpg?v=1732851939&width=500
Embroidered Peplum Jacket,Jacket,https://www.amiparis.com/en-us/products/black-wool-embroidered-peplum-jacket-fbv209wv0039001,https://www.amiparis.com/cdn/shop/files/35121d4f918597fc32ccebc66c65c313_9c521eee-2d32-409f-b847-76be03886955.jpg?v=1732841269&width=500
Embroidered Top,Top,https://www.amiparis.com/en-us/products/black-sequins-embroidered-top-ftp319gl0023001,https://www.amiparis.com/cdn/shop/files/eef599f71eb0f9eefee533dae83d7a43_a5c9d0e7-a3b5-4deb-9cb2-e65bd9fde63c.jpg?v=1732841991&width=500
Flare Fit Trousers,Trousers,https://www.amiparis.com/en-us/products/black-wool-flare-fit-trousers-ftr415vi0007001,https://www.amiparis.com/cdn/shop/files/0765b69ac1c16da55ce56951be75bfcc_13768e81-bac6-47ac-82bb-18ef1ed46855.jpg?v=1732841937&width=500
Bleu Blanc Rouge Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-la-plage-ami-hoodie-spusw229730001,https://www.amiparis.com/cdn/shop/files/0988557c858391ce0097da8c3e917660.jpg?v=1732872223&width=500
Navy Wool Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/blue-wool-red-ami-de-coeur-cardigan-bffkc111kn0025430,https://www.amiparis.com/cdn/shop/files/8e1d827072651782dfac1b2507d51e95.jpg?v=1732851475&width=500
Navy Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-t-shirt-bfuts003724430,https://www.amiparis.com/cdn/shop/files/e7c766f61e5df1c7fd03a5b89ed5c339_d6301173-2dcf-42c8-a996-4eef02f69806.jpg?v=1732851917&width=500
Navy Cotton Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/blue-cotton-red-ami-de-coeur-hoodie-bfusw235730430,https://www.amiparis.com/cdn/shop/files/3fc59047b7ecd9729684430a1c607cab_b63f622b-755c-45c8-a252-b26ee593a59f.jpg?v=1732851907&width=500
Navy Cotton Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/blue-cotton-red-ami-de-coeur-sweatshirt-bfusw035730430,https://www.amiparis.com/cdn/shop/files/a10d168b02fe21fc52564c6fd134ecbf_ad082477-1710-4858-bec2-150079f90b03.jpg?v=1732851891&width=500
Navy Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/blue-cotton-red-ami-de-coeur-t-shirt-bfuts035724430,https://www.amiparis.com/cdn/shop/files/af3f8becada7a37e94ef7322ee5281a1.jpg?v=1732852101&width=500
Grey Cotton Ami de Coeur Zipped Hoodie,Hoodie,https://www.amiparis.com/en-us/products/grey-cotton-red-ami-de-coeur-zipped-hoodie-bfusw4357300951,https://www.amiparis.com/cdn/shop/files/fc8aa5a0c5f86432192ce8e1ecd4b169_047b05df-1c06-4cff-ad63-ac7ba4d24040.jpg?v=1732851915&width=500
Grey Cotton Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/grey-cotton-red-ami-de-coeur-sweatshirt-bfusw0357300951,https://www.amiparis.com/cdn/shop/files/7b9f0e09e4c8b418ae3a51f00136dbe8.jpg?v=1732851887&width=500
Grey Cotton Ami de Coeur Polo Shirt,Shirt,https://www.amiparis.com/en-us/products/grey-cotton-ami-de-coeur-polo-shirt-bfupl0017600951,https://www.amiparis.com/cdn/shop/files/10adcd33d862d6b9a4000a5afd9fb7ab.jpg?v=1732851498&width=500
Black Cotton Button-Down Ami de Coeur Shirt,Shirt,https://www.amiparis.com/en-us/products/black-cotton-button-down-ami-de-coeur-shirt-bfush063co0087039,https://www.amiparis.com/cdn/shop/files/2ee235080df16ee9b5ef2f2512186702.jpg?v=1732851866&width=500
Grey Cotton Ami de Coeur T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/grey-cotton-red-ami-de-coeur-t-shirt-bfuts0357240951,https://www.amiparis.com/cdn/shop/files/07ed5c77530323f6d06241fd91873ec9_7c63d9a2-5bef-4dfd-b86c-8758eac355a8.jpg?v=1732852095&width=500
Grey Cotton Ami de Coeur Long Sleeves T-Shirt,T-Shirt,https://www.amiparis.com/en-us/products/grey-cotton-red-ami-de-coeur-long-sleeves-t-shirt-bfuts2357240951,https://www.amiparis.com/cdn/shop/files/ab9bc63eb563a7252e7a975ad403ba06_2b675082-cab9-43b2-8984-0cbe9f647629.jpg?v=1732851951&width=500
Ami de Coeur Boxy Fit Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-boxy-fit-hoodie-bfusw205747001,https://www.amiparis.com/cdn/shop/files/46b9618eaf71baa85b97c2cf4533bc64_84564e7a-9504-4d53-b66b-2a8650d7fb2c.jpg?v=1732839824&width=500
Black Cotton Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-red-ami-de-coeur-sweatshirt-bfusw035730001,https://www.amiparis.com/cdn/shop/files/c833fda1c713de3c2473f97a56bf4aba_089f772f-9b57-4072-8615-18ca65af5cd0.jpg?v=1732852070&width=500
Black Wool Ami de Coeur Crew Neck Sweater,Sweater,https://www.amiparis.com/en-us/products/black-wool-red-ami-de-coeur-sweater-bffks111kn0025001,https://www.amiparis.com/cdn/shop/files/f7d997abf42ed9eba1d4ba3fef6b0cba.jpg?v=1732852209&width=500
Black Cotton Ami de Coeur Zipped Hoodie,Hoodie,https://www.amiparis.com/en-us/products/black-cotton-red-ami-de-coeur-zipped-hoodie-bfusw435730001,https://www.amiparis.com/cdn/shop/files/b5da270490c55e85196a281097ad552d_4bdda2c5-7acd-40fe-8b61-4ce9b4bd3683.jpg?v=1732852215&width=500
Ami De Coeur Crop T-shirt,T-shirt,https://www.amiparis.com/en-us/products/green-cotton-ami-de-coeur-crop-t-shirt-spfts01972600317,https://www.amiparis.com/cdn/shop/files/1bbf3804addc4fc359d8118bd24b11fa_f04d2252-a2b2-48c8-9b5e-55939412e917.jpg?v=1732842379&width=500
White Cotton Button-Down Ami de Coeur Shirt,Shirt,https://www.amiparis.com/en-us/products/white-cotton-button-down-ami-de-coeur-shirt-bfush063co0031168,https://www.amiparis.com/cdn/shop/files/3678a8ab570ad61a014c0cdfc44f4436_b9aeea19-3001-46f6-b25d-96d7a668425e.jpg?v=1732851857&width=500
Blue Cotton Button-Down Ami de Coeur Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-button-down-ami-de-coeur-shirt-bfush063co0031450,https://www.amiparis.com/cdn/shop/files/235805d3cfa7d1f046f5959cde68f791.jpg?v=1732852238&width=500
Blue Cotton Button-Down Ami de Coeur Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-button-down-ami-de-coeur-shirt-bfush063co0087475,https://www.amiparis.com/cdn/shop/files/64fd9152592cac8b595a40c4c236c047.jpg?v=1732851954&width=500
Boxy Fit Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-boxy-fit-shirt-bfush130co0021475,https://www.amiparis.com/cdn/shop/files/dc88f67123fce161055d35fbdbb2d1f1_ba23cae5-3dbc-48a8-941c-0d796c2ce689.jpg?v=1732841354&width=500
Ami de Coeur Classic Shirt,Shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-classic-shirt-ush160co0031484,https://www.amiparis.com/cdn/shop/files/263001fc1f37a00c1216fb0999cfe1a0_67a47900-ea13-41f1-b061-6a2a09a48181.jpg?v=1732840991&width=500
Embroidered Long Dress,Dress,https://www.amiparis.com/en-us/products/green-sequins-embroidered-long-dress-fdr220gl0022351,https://www.amiparis.com/cdn/shop/files/8f59d20bec8e9251a2732c7448643e77.jpg?v=1732842007&width=500
Embroidered Shirt,Shirt,https://www.amiparis.com/en-us/products/green-sequins-embroidered-shirt-ush508gl0024351,https://www.amiparis.com/cdn/shop/files/851d04c21fa024b2a97c966ac2134475.jpg?v=1732842365&width=500
Embroidered Skirt,Skirt,https://www.amiparis.com/en-us/products/green-sequins-embroidered-skirt-fsk222gl0027351,https://www.amiparis.com/cdn/shop/files/8ab177dd256aa8cdd6df10d9402de373_1bd80673-ca82-437a-b8c5-75b331067f8f.jpg?v=1732841470&width=500
White Cotton Ami de Coeur Polo Shirt,Shirt,https://www.amiparis.com/en-us/products/white-cotton-ami-de-coeur-polo-shirt-bfupl001760100,https://www.amiparis.com/cdn/shop/files/e2c596ac5d599bad25c66b8ada1dce1d_b7002bee-79db-42be-bdfa-6e23f6661b0c.jpg?v=1732851670&width=500
Flare Fit Jeans,Jeans,https://www.amiparis.com/en-us/products/blue-denim-flare-fit-jeans-ftr420de0011402,https://www.amiparis.com/cdn/shop/files/95e65c8b0ba9e039f1ab0fb87f367bcb_8f68aad1-f651-45e6-8f45-bfe2179c5053.jpg?v=1732842626&width=500
Ami Alexandre Mattiussi Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-ami-alexandre-mattiussi-sweatshirt-usw024747001,https://www.amiparis.com/cdn/shop/files/68f9da21350366fc02b537d216883eb4.jpg?v=1732851419&width=500
Ami Alexandre Mattiussi T-shirt,T-shirt,https://www.amiparis.com/en-us/products/black-cotton-ami-alexandre-mattiussi-t-shirt-uts024726001,https://www.amiparis.com/cdn/shop/files/32f29edb85b0f4cd931180b7619c3992_c7efc3e8-c068-4972-87e7-622fc36a5d97.jpg?v=1732873545&width=500
Long Sleeve Ami Alexandre Mattiussi T-shirt,T-shirt,https://www.amiparis.com/en-us/products/black-cotton-long-sleeve-ami-alexandre-mattiussi-t-shirt-uts224726001,https://www.amiparis.com/cdn/shop/files/eaae33382510b9528489aa12288ea1f6.jpg?v=1732842250&width=500
Ami de Coeur Boxy Fit Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-boxy-fit-sweatshirt-bfusw005747001,https://www.amiparis.com/cdn/shop/files/03e3f709c6e0e4c546d06f3d1a06019b.jpg?v=1732841730&width=500
Red Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/black-wool-red-ami-de-coeur-cardigan-fkc111kn0025001,https://www.amiparis.com/cdn/shop/files/b1ab24c2c5b01f561cd1fd7300ed741d_94bb3139-8ac9-4cf6-9d28-6da3dbe9af8f.jpg?v=1732839764&width=500
Red Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/blue-wool-red-ami-de-coeur-sweater-uks4060184005,https://www.amiparis.com/cdn/shop/files/75ad2dde2f58a6b6ef76475b54c1eb8b.jpg?v=1732840899&width=500
Red Ami de Coeur Sweater,Sweater,https://www.amiparis.com/en-us/products/blue-wool-red-ami-de-coeur-sweater-uks0060184005,https://www.amiparis.com/cdn/shop/files/7c7226c82cb348a2db56373ab8a24bf5.jpg?v=1732840058&width=500
Red Ami de Coeur Hoodie,Hoodie,https://www.amiparis.com/en-us/products/blue-cotton-red-ami-de-coeur-hoodie-usw205747430,https://www.amiparis.com/cdn/shop/files/da546f512dc097d04b27d2a69e0d865e_689587c7-9ddb-4291-8a9f-3b75e631405c.jpg?v=1732841296&width=500
Ami de Coeur T-shirt,T-shirt,https://www.amiparis.com/en-us/products/blue-cotton-ami-de-coeur-t-shirt-uts005726430,https://www.amiparis.com/cdn/shop/files/df5d30b4d272595532b2b10e98bf186d.jpg?v=1732840959&width=500
Red Ami de Coeur Cardigan,Cardigan,https://www.amiparis.com/en-us/products/blue-wool-red-ami-de-coeur-cardigan-ukc0060184005,https://www.amiparis.com/cdn/shop/files/926c691cc11bc84bddf62f305e614cff_3459be06-f3e6-453d-949e-0c3dd274f6e7.jpg?v=1732840017&width=500
Ami de Coeur Sweatshirt,Sweatshirt,https://www.amiparis.com/en-us/products/black-cotton-ami-de-coeur-sweatshirt-usw003730001,https://www.amiparis.com/cdn/shop/files/98667a9ea3f114a2fab1da7da883e403_cea61a5b-79d1-4682-b794-a10049201152.jpg?v=1732841033&width=500
Flare Fit Trousers,Trousers,https://www.amiparis.com/en-us/products/black-cotton-flare-fit-trousers-ftr420co0009001,https://www.amiparis.com/cdn/shop/files/d98b84e77dfa632c8df33de78ce2fb9c.jpg?v=1732843446&width=500
Hooded Ami Alexandre Mattiussi Windbreaker,Windbreaker,https://www.amiparis.com/en-us/products/black-cotton-hooded-ami-alexandre-mattiussi-windbreaker-ujk101pa0007001,https://www.amiparis.com/cdn/shop/files/869a427bc7db198cc7f4aa184abaf921_c9b3cb6b-df7d-43ff-b65f-1e1b644a3d0f.jpg?v=1732851339&width=500
